player_id,team,player,interceptionsAVG,interceptionsINT,interceptionsTD,interceptionsYDS,kickReturnsAVG,kickReturnsLONG,kickReturnsNO,kickReturnsTD,kickReturnsYDS,kickingFGA,kickingFGM,kickingLONG,kickingPCT,kickingPTS,kickingXPA,kickingXPM,passingATT,passingCOMPLETIONS,passingINT,passingPCT,passingTD,passingYDS,passingYPA,puntReturnsAVG,puntReturnsLONG,puntReturnsNO,puntReturnsTD,puntReturnsYDS,puntingIn 20,puntingLONG,puntingNO,puntingTB,puntingYDS,puntingYPP,receivingLONG,receivingREC,receivingTD,receivingYDS,receivingYPR,rushingCAR,rushingLONG,rushingTD,rushingYDS,rushingYPC
145825,Maryland,Ryan Mitch,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,
145826,Maryland,Dre Moore,12.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145830,Maryland,Drew Weatherly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.333333333333334,6.0,0.3333333333333333,58.666666666666664,7.133333333333333,1.0,0.0,0.0,0.0,0.0
145831,Maryland,Josh Wilson,13.5,1.0,0.0,13.5,,,,,,,,,,,,,,,,,,,,7.5,9.0,1.5,0.0,9.0,,,,,,,,,,,,,,,,
145832,North Carolina,Tom O'Leary,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,
145834,North Carolina,Ronnie McGill,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,27.333333333333332,10.666666666666666,0.6666666666666666,88.66666666666667,8.666666666666666,133.66666666666666,44.666666666666664,5.666666666666667,579.6666666666666,4.499999999999999
145841,North Carolina,Justin Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,5.0,0.5,75.0,15.0,,,,,
145843,North Carolina,Adarius Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,18.0,3.0,329.0,18.3,1.0,0.0,0.0,-4.0,-4.0
145843,Oklahoma State,Adarius Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,63.5,10.0,1093.5,17.35,2.0,3.5,0.0,5.0,2.0
145846,North Carolina,Larry Edwards,13.5,1.5,0.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,2.0
145849,North Carolina,Lionell Green,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145850,North Carolina,Kyndraus Guy,37.0,1.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145851,North Carolina,Jon Hamlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,13.333333333333334,1.0,149.0,11.133333333333333,,,,,
145854,North Carolina,Jesse Holley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,1.6666666666666667,530.6666666666666,14.033333333333333,2.0,2.0,0.0,4.0,2.0
145859,North Carolina,Mike Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,20.5,1.0,322.0,15.6,1.0,0.0,0.0,-3.5,-3.5
145860,East Carolina,Khalif Mitchell,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145861,North Carolina,Quinton Person,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,3.875,10.25,4.25,0.25,11.5,,,,,,,,,,,,,,,,
145863,North Carolina,Fred Sparkman,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145864,North Carolina,Kareen Taylor,35.4,2.6666666666666665,0.6666666666666666,68.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145882,NC State,Mario Williams,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,
145883,NC State,Darrell Blackman,,,,,,,,,,,,,,,,,,,,,,,,7.175,55.5,33.5,0.5,204.0,,,,,,,49.0,22.75,1.0,299.5,12.25,27.75,17.75,0.75,114.0,4.050000000000001
145884,NC State,Raymond Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0
145887,NC State,Reggie Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,3.0,0.5,21.5,11.5,35.5,21.0,1.5,151.0,3.95
145899,NC State,Miguel Scott,23.333333333333332,1.0,0.0,23.333333333333332,,,,,,,,,,,,,,,,,,,,23.0,23.0,1.0,1.0,23.0,,,,,,,,,,,,,,,,
145900,NC State,Marcus Stone,,,,,,,,,,,,,,,,,78.66666666666667,38.333333333333336,4.0,0.4976666666666667,3.6666666666666665,464.3333333333333,5.233333333333333,,,,,,,,,,,,32.5,20.0,0.5,260.0,14.8,36.0,13.666666666666666,0.3333333333333333,40.0,1.4666666666666668
145901,NC State,Jimmie Sutton,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,15.0,,,,,,,,,,,,1.0,6.0,0.0,6.0,6.0
145902,NC State,Stephen Tulloch,50.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145903,Virginia,Ahmad Brooks,4.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145917,Virginia,Emmanuel Byers,,,,,,,,,,,,,,,,,2.0,1.3333333333333333,0.0,0.7776666666666667,1.0,55.0,27.833333333333332,2.6333333333333333,10.333333333333334,10.0,0.0,39.333333333333336,,,,,,,21.0,11.666666666666666,0.0,114.0,9.133333333333333,1.0,0.0,0.0,-18.0,-18.0
145925,Virginia,Kevin McCabe,,,,,,,,,,,,,,,,,15.333333333333334,10.0,1.0,0.5876666666666667,0.3333333333333333,92.0,5.233333333333333,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-6.0,-3.0
145926,Virginia,Fontel Mines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.666666666666664,20.666666666666668,1.3333333333333333,223.66666666666666,10.6,,,,,
145932,Virginia,Jonathan Stupar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,20.0,0.75,200.75,10.7,,,,,
145934,Virginia,Deyon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,29.0,3.0,372.0,11.866666666666665,1.0,3.0,0.0,3.0,3.0
145941,Illinois,Alan Ball,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145942,Illinois,Brad Bower,,,,,,,,,,,,,,,,,100.0,57.0,3.0,0.57,4.0,658.0,6.6,,,,,,,,,,,,,,,,,32.0,20.0,0.0,46.0,1.4
145942,Ohio,Brad Bower,,,,,,,,,,,,,,,,,152.0,84.0,8.5,0.558,6.0,1096.0,6.75,,,,,,0.0,20.0,1.0,0.0,20.0,20.0,,,,,,54.0,33.5,1.0,41.5,1.05
145947,Illinois,Kelvin Hayden,21.0,4.0,1.0,84.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,,,,,,10.0,2.0,0.0,18.0,9.0,,,,,
145948,Illinois,Lonnie Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,0.0,13.0,6.5,,,,,
145950,Illinois,J Leman,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145953,Illinois,Kevin Mitchell,0.1,3.5,0.0,0.5,,,,,,,,,,,,,,,,,,,,32.0,32.0,1.0,0.0,32.0,,,,,,,,,,,,,,,,
145959,Illinois,Pierre Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.333333333333336,18.0,1.0,133.0,7.133333333333333,136.66666666666666,55.333333333333336,6.0,770.6666666666666,5.633333333333334
145961,Illinois,DaJuan Warren,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.0,10.0,0.0,18.0,,,,,,,22.333333333333332,11.333333333333334,0.0,106.66666666666667,9.166666666666666,5.0,12.0,0.0,26.0,5.2
145963,Indiana,Lance Bennett,,,,,,,,,,,,,,,,,,,,,,,,3.233333333333333,41.0,20.0,0.3333333333333333,79.33333333333333,,,,,,,20.0,1.0,0.0,20.0,20.0,,,,,
145972,Indiana,Kenni Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,1.0
145975,Ole Miss,BenJarvus Green-Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,5.0,0.0,34.0,8.95,232.0,44.0,6.5,1068.5,4.6
145982,Indiana,Will Meyers,24.4,3.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145984,Indiana,Josh Moore,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145985,Indiana,Blake Powers,,,,,,,,,,,,,,,,,144.33333333333334,79.33333333333333,6.666666666666667,0.5003333333333333,7.333333333333333,863.6666666666666,5.3999999999999995,,,,,,,,,,,,,,,,,29.0,11.0,1.0,23.75,0.22499999999999998
145987,Indiana,Chris Rudanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,7.0,1.0,75.5,10.05,,,,,
145987,Rutgers,Chris Rudanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,
145989,Indiana,Nick Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,7.5,3.75,,,,,
145990,Indiana,Ryan Skelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,0.0,19.0,6.3,,,,,
145993,Iowa,Tom Busch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75,5.0,1.0,36.5,6.625,6.0,7.25,0.25,15.75,2.4
145994,Iowa,Scott Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,3.3333333333333335,489.0,12.666666666666666,,,,,
145995,Iowa,Champ Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.333333333333333,0.3333333333333333,36.0,6.633333333333333,2.0,6.333333333333333,0.0,7.666666666666667,5.666666666666667
145998,Iowa,Herb Grigsby,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,2.0,0.0,12.0,,,,,,,39.0,26.0,1.5,308.5,11.9,3.0,25.0,1.0,24.0,8.0
145999,Iowa,Mike Humpal,8.15,3.0,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146005,Iowa,Mike Klinkenborg,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146007,Iowa,Eric McCollom,,,,,,,,,,,,,,,,,8.0,5.0,0.0,0.625,0.0,87.0,10.9,,,,,,,,,,,,13.0,2.0,0.0,19.0,9.5,9.0,32.0,0.0,17.0,1.9
146009,Iowa,Drew Tate,,,,,,,,,,,,,,,,,359.6666666666667,219.66666666666666,11.333333333333334,0.6103333333333333,20.0,2745.6666666666665,7.633333333333333,,,,,,,,,,,,8.0,1.0,0.0,8.0,8.0,60.666666666666664,23.666666666666668,1.0,29.666666666666668,0.8333333333333334
146010,Iowa,James Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,1.0,82.0,27.3,,,,,
146010,Rutgers,James Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,4.0,0.5,76.5,26.35,,,,,
146012,Iowa,Albert Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,19.75,0.5,175.75,9.475,165.0,27.25,5.75,793.25,4.4750000000000005
146014,Michigan,James Bloomsburgh,,,,,,,,,,1.0,1.0,21.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146016,Michigan,Alijah Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.0,0.0,5.0,5.0,7.0,6.0,0.3333333333333333,28.333333333333332,2.1333333333333333
146019,Michigan,Jeff Kastl,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
146021,Michigan,Craig Moore,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146024,Wake Forest,Jonathan Abbate,5.666666666666667,1.3333333333333333,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146025,Wake Forest,Micah Andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,9.25,0.0,75.5,8.9,81.75,34.75,3.0,390.25,4.925000000000001
146031,Ole Miss,Bruce Hall,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.5,0.0,9.0,4.5,,,,,,,,,,,,28.5,7.5,0.5,74.5,9.85,42.5,29.0,0.5,208.0,5.050000000000001
146034,Wake Forest,Delon Lowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,-5.0,-5.0
146035,Wake Forest,Kevin Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75,11.25,0.5,137.0,14.25,17.0,45.5,0.75,123.0,8.500000000000002
146037,Cincinnati,Ben Mauk,,,,,,,,,,,,,,,,,386.0,235.0,9.0,0.609,31.0,3121.0,8.1,,,,,,0.0,36.0,1.0,0.0,36.0,36.0,,,,,,100.0,55.0,3.0,376.0,3.8
146037,Wake Forest,Ben Mauk,,,,,,,,,,,,,,,,,91.0,49.333333333333336,3.3333333333333335,0.5753333333333334,1.3333333333333333,507.3333333333333,5.466666666666666,,,,,,,,,,,,,,,,,43.0,19.666666666666668,0.6666666666666666,114.33333333333333,2.2333333333333334
146039,Wake Forest,Kenneth Moore,,,,,,,,,,,,,,,,,,,,,,,,10.45,43.0,27.5,0.5,242.5,,,,,,,41.0,34.75,1.75,364.5,10.5,50.333333333333336,31.666666666666668,1.6666666666666667,276.3333333333333,5.0
146041,Wake Forest,Matt Robinson,19.0,1.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146042,Wake Forest,Zac Selmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,9.0,0.0,104.5,11.95,,,,,
146044,Wake Forest,John Tereshinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,15.0,1.0,175.5,10.899999999999999,,,,,
146045,Wake Forest,Jyles Tucker,43.0,1.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146046,Wake Forest,Travo Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,0.0,28.0,5.6,32.0,23.0,0.0,58.0,1.8
146048,Michigan,Ross Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,33.0,0.0,1227.5,35.7,,,,,,,,,,
146050,Michigan State,DeAndra Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,0.0,10.0,1.4,96.0,72.0,4.0,728.0,7.6
146051,Michigan,Mark Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.0,1.0,0.0,47.0,47.0,,,,,,,,,,
146067,Michigan,Prescott Burgess,25.666666666666668,1.3333333333333333,0.3333333333333333,36.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146070,Michigan,Brandent Englemon,11.0,3.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146071,Michigan,Leon Hall,1.9333333333333333,3.0,0.0,6.666666666666667,,,,,,,,,,,,,,,,,,,,10.566666666666668,33.333333333333336,5.0,0.3333333333333333,52.0,,,,,,,,,,,,,,,,
146072,Michigan,Jerome Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,21.666666666666668,2.0,177.0,4.866666666666666
146075,Minnesota,Paris Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,4.0,2.0,198.0,49.5,,,,,
146076,Michigan,Ryan Mundy,9.5,1.5,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146080,Michigan,Clayton Richard,,,,,,,,,,,,,,,,,15.0,8.0,0.0,0.533,0.0,52.0,3.5,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,0.5
146081,Michigan,Garrett Rivas,,,,,,,,,,23.333333333333332,18.333333333333332,47.333333333333336,0.791,92.33333333333333,40.0,37.333333333333336,,,,,,,,,,,,,0.0,22.0,2.0,0.0,37.0,18.5,,,,,,,,,,
146088,Minnesota,Jason Lamers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,1.0
146091,Michigan State,Kyle Mayer,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146107,Minnesota,Laurence Maroney,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.5,10.0,0.5,93.0,7.65,249.0,86.5,11.0,1406.0,5.7
146111,Minnesota,Logan Payne,,,,,,,,,,,,,,,,,,,,,,,,12.4,26.5,7.0,0.0,69.0,,,,,,,60.0,48.0,5.5,666.5,13.95,6.0,13.0,0.0,40.5,8.7
146112,Minnesota,Amir Pinnix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,13.5,0.5,102.0,7.3,115.5,41.0,4.5,609.75,5.4
146114,Minnesota,Micah Rucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,4.0,0.0,76.0,19.0,,,,,
146118,Minnesota,John Shevlin,27.5,1.0,0.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,2.0
146120,Minnesota,Desi Steib,5.5,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,7.0,7.0,,,,,
146122,Minnesota,Justin Valentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,4.25,0.75,36.25,7.4,18.25,8.0,2.75,56.25,3.05
146123,Minnesota,Ernest Wheelwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,39.75,6.5,608.5,16.425,1.0,9.0,0.0,9.0,9.0
146126,Northwestern,Frayne Abernathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,2.0,49.0,12.3,,,,,
146128,Michigan State,Jehuu Caulcrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,6.75,0.25,59.75,9.875,130.5,42.75,9.5,584.0,4.65
146129,Florida Atlantic,Sean Clayton,,,,,,,,,,,,,,,,,75.66666666666667,39.0,3.6666666666666665,0.5166666666666667,2.3333333333333335,443.6666666666667,5.533333333333334,,,,,,,,,,,,16.0,1.0,0.0,16.0,16.0,31.666666666666668,29.0,0.0,88.66666666666667,3.0666666666666664
146133,Western Kentucky,Jamar Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
146134,Michigan State,Terry Love,,,,,,,,,,,,,,,,,,,,,,,,4.8999999999999995,29.666666666666668,24.333333333333332,0.0,90.0,,,,,,,41.75,18.75,0.75,241.75,12.274999999999999,2.0,9.0,0.0,4.5,5.85
146135,Northwestern,Deante Battle,12.333333333333334,1.0,0.0,12.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146138,Michigan State,Stephen Reaves,,,,,,,,,,,,,,,,,58.0,23.0,5.0,0.397,2.0,331.0,5.7,,,,,,,,,,,,,,,,,6.0,5.0,0.0,-5.0,-0.8
146138,Southern Mississippi,Stephen Reaves,,,,,,,,,,,,,,,,,111.5,66.0,4.5,0.5715,2.5,715.5,6.5,,,,,,,,,,,,,,,,,8.0,6.5,0.5,-29.0,-2.9
146140,Michigan State,Kaleb Thornhill,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146144,Northwestern,Sam Cheatham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,4.5,0.0,54.5,12.15,,,,,
146145,Northwestern,Tonjua Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,10.0,1.0,103.5,10.65,,,,,
146147,Northwestern,Adam Kadela,20.5,1.0,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146149,Northwestern,Chris Malleo,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.667,0.0,10.0,3.3,,,,,,,,,,,,,,,,,7.0,12.0,0.0,26.0,3.7
146152,Northwestern,Reggie McPherson,12.666666666666666,1.0,0.0,12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146156,Northwestern,Nick Roach,24.5,1.0,0.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146157,Ohio State,Antonio Smith,31.5,2.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146159,Northwestern,Eddie Simpson,25.5,1.0,0.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146160,Ohio State,Donte Whitner,18.5,1.5,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146161,Ohio State,Ashton Youboty,7.4,2.5,0.0,38.5,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,
146165,Ohio State,Marcel Frost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,0.0,70.0,10.0,,,,,
146166,Ohio State,Anthony Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.5,2.5,0.0,12.0,,,,,,,43.333333333333336,29.0,4.333333333333333,428.6666666666667,16.7,1.5,18.5,0.0,18.0,11.0
146175,Northwestern,Kim Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,20.0,1.25,297.5,14.649999999999999,,,,,
146182,Purdue,Jake Cunningham,,,,,,,,,,,,,,,,,,,,,,,,4.3,15.0,7.0,0.0,30.0,,,,,,,,,,,,,,,,
146183,Purdue,Ray Edwards,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146184,Purdue,Josh Ferguson,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146188,Purdue,Kyle Ingraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,46.0,3.5,562.0,12.2,,,,,
146190,Purdue,Stanford Keglar,9.333333333333334,1.0,0.0,9.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146191,Purdue,Dustin Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,35.5,4.0,470.5,14.25,0.0,0.0,1.0,0.0,0.0
146193,Purdue,Paul Long,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146197,Purdue,Bernard Pollard,9.5,2.0,0.0,9.5,,,,,,,,,,,,,,,,,,,,15.0,15.5,1.5,0.0,24.0,,,,,,,,,,,,,,,,
146204,Texas Tech,Grant Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,26.0,0.5,304.5,11.7,,,,,
146205,Purdue,Byron Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
146219,Wisconsin,Ken DeBauche,,,,,,,,,,,,,,,,,1.0,0.25,0.0,0.25,0.0,7.75,7.75,,,,,,0.0,58.0,57.75,0.0,2453.75,42.49999999999999,,,,,,1.0,0.0,0.0,-3.0,-3.0
146220,Wisconsin,Tyler Donovan,,,,,,,,,,,,,,,,,100.0,58.75,3.25,0.5962500000000001,5.5,806.75,7.0,,,,,,,,,,,,,,,,,38.25,25.75,1.5,119.75,5.325
146228,Wisconsin,Roderick Rogers,26.65,2.5,0.5,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146231,Wisconsin,Luke Swan,,,,,,,,,,,,,,,,,,,,,,,,3.55,7.5,5.0,0.0,21.0,,,,,,,50.5,30.0,3.5,523.0,17.5,,,,,
146234,Wisconsin,Mickey Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,5.0,0.5,40.0,8.6,,,,,
146237,Wisconsin,Johnny White,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146241,Boston College,Andre Callender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,34.5,1.0,304.25,8.3,161.0,49.25,4.25,741.75,4.6
146243,Boston College,Jo-Lonn Dunbar,22.5,1.0,0.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146244,Boston College,Ryan Glasper,7.0,1.6666666666666667,0.0,11.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146246,Boston College,Trey Koziol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,1.5,0.0,18.0,10.25,,,,,
146248,Boston College,Nick Larkin,7.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146249,Boston College,Taji Morris,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146251,Boston College,Paul Peterson,,,,,,,,,,,,,,,,,355.0,221.0,10.0,0.623,18.0,2594.0,7.3,,,,,,,,,,,,,,,,,68.0,30.0,1.0,63.0,0.9
146253,Boston College,Tyronne Pruitt,15.0,2.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146254,Boston College,Matt Ryan,,,,,,,,,,,,,,,,,336.25,201.5,9.25,0.58075,14.0,2327.5,6.625,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,42.25,13.5,2.75,11.0,0.32500000000000007
146256,Boston College,Jamie Silva,4.85,3.5,0.25,37.0,,,,,,,,,,,,,,,,,,,,5.1,14.0,14.0,0.0,71.0,,,,,,,,,,,,,,,,
146257,Boston College,Ryan Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,6.666666666666667,0.0,68.33333333333333,10.0,,,,,
146258,Boston College,DeJuan Tribble,5.85,3.75,0.75,36.25,,,,,,,,,,,,,,,,,,,,5.7,38.75,26.0,0.5,131.25,,,,,,,,,,,,,,,,
